AssmentYr,ProjYear,lag,Species,Area,OFL,ABC,TAC,Order,OY,IsTotal
2010,2011,2,Rex sole,W,n/a,"1,521","1,521",,1,Rex soleW
2010,2011,2,Rex sole,C,n/a,"6,312","6,312",,1,Rex soleC
2010,2011,2,Rex sole,WYK,n/a,871,871,,1,Rex soleWYK
2010,2011,2,Rex sole,SEO,n/a,888,888,,1,Rex soleSEO
2010,2011,2,Rex sole,Total,"12,534","9,592","9,592",,1,Rex soleTotal
2010,2011,2,Arrowtooth flounder,W,n/a,"34,263","8,000",,1,Arrowtooth flounderW
2010,2011,2,Arrowtooth flounder,C,n/a,"144,262","30,000",,1,Arrowtooth flounderC
2010,2011,2,Arrowtooth flounder,WYK,n/a,"22,501","2,500",,1,Arrowtooth flounderWYK
2010,2011,2,Arrowtooth flounder,SEO,n/a,"11,693","2,500",,1,Arrowtooth flounderSEO
2010,2011,2,Arrowtooth flounder,Total,"250,559","212,719","43,000",,1,Arrowtooth flounderTotal
2010,2011,2,Flathead sole,W,n/a,"17,520","2,000",,1,Flathead soleW
2010,2011,2,Flathead sole,C,n/a,"28,190","5,000",,1,Flathead soleC
2010,2011,2,Flathead sole,WYK,n/a,"2,068","2,068",,1,Flathead soleWYK
2010,2011,2,Flathead sole,SEO,n/a,"1,508","1,508",,1,Flathead soleSEO
2010,2011,2,Flathead sole,Total,"61,601","49,286","10,576",,1,Flathead soleTotal
2010,2011,2,Pacific ocean perch,W,"3,220","2,797","2,797",,1,Pacific ocean perchW
2010,2011,2,Pacific ocean perch,C,"11,944","10,377","10,377",,1,Pacific ocean perchC
2010,2011,2,Pacific ocean perch,WYK,n/a,"1,937","1,937",,1,Pacific ocean perchWYK
2010,2011,2,Pacific ocean perch,SEO,n/a,"1,882","1,882",,1,Pacific ocean perchSEO
2010,2011,2,Pacific ocean perch,E (WYK and SEO) (subtotal),"4,396","3,819","3,819",,1,Pacific ocean perchEWYKandSEOsubtotal
2010,2011,2,Pacific ocean perch,Total,"19,560","16,993","16,993",,1,Pacific ocean perchTotal
2010,2011,2,Northern rockfish,W,n/a,"2,549","2,549",,1,Northern rockfishW
2010,2011,2,Northern rockfish,C,n/a,"2,259","2,259",,1,Northern rockfishC
2010,2011,2,Northern rockfish,E,n/a,0,0,,1,Northern rockfishE
2010,2011,2,Northern rockfish,Total,"5,730","4,808","4,808",,1,Northern rockfishTotal
2010,2011,2,Rougheye rockfish,W,n/a,81,81,,1,Rougheye rockfishW
2010,2011,2,Rougheye rockfish,C,n/a,869,869,,1,Rougheye rockfishC
2010,2011,2,Rougheye rockfish,E,n/a,363,363,,1,Rougheye rockfishE
2010,2011,2,Rougheye rockfish,Total,"1,581","1,313","1,313",,1,Rougheye rockfishTotal
2010,2011,2,Shortraker rockfish,W,n/a,134,134,,1,Shortraker rockfishW
2010,2011,2,Shortraker rockfish,C,n/a,325,325,,1,Shortraker rockfishC
2010,2011,2,Shortraker rockfish,E,n/a,455,455,,1,Shortraker rockfishE
2010,2011,2,Shortraker rockfish,Total,"1,219",914,914,,1,Shortraker rockfishTotal
2010,2011,2,Other rockfish,W,n/a,212,212,,1,Other rockfishW
2010,2011,2,Other rockfish,C,n/a,507,507,,1,Other rockfishC
2010,2011,2,Other rockfish,WYK,n/a,273,273,,1,Other rockfishWYK
2010,2011,2,Other rockfish,SEO,n/a,"2,757",200,,1,Other rockfishSEO
2010,2011,2,Other rockfish,Total,"4,881","3,749","1,192",,1,Other rockfishTotal
2010,2011,2,Pelagic shelf rockfish,W,n/a,607,607,,1,Pelagic shelf rockfishW
2010,2011,2,Pelagic shelf rockfish,C,n/a,"3,035","3,035",,1,Pelagic shelf rockfishC
2010,2011,2,Pelagic shelf rockfish,WYK,n/a,405,405,,1,Pelagic shelf rockfishWYK
2010,2011,2,Pelagic shelf rockfish,SEO,n/a,680,680,,1,Pelagic shelf rockfishSEO
2010,2011,2,Pelagic shelf rockfish,Total,"5,739","4,727","4,727",,1,Pelagic shelf rockfishTotal
2010,2011,2,Demersal shelf rockfish,SEO,472,295,295,,1,Demersal shelf rockfishSEO
2010,2011,2,Thornyhead rockfish,W,n/a,425,425,,1,Thornyhead rockfishW
2010,2011,2,Thornyhead rockfish,C,n/a,637,637,,1,Thornyhead rockfishC
2010,2011,2,Thornyhead rockfish,E,n/a,708,708,,1,Thornyhead rockfishE
2010,2011,2,Thornyhead rockfish,Total,"2,360","1,770","1,770",,1,Thornyhead rockfishTotal
2010,2011,2,Atka mackerel,GW,"6,200","4,700","2,000",,1,Atka mackerelGW
2010,2011,2,Big skate,W,n/a,598,598,,1,Big skateW
2010,2011,2,Big skate,C,n/a,"2,049","2,049",,1,Big skateC
2010,2011,2,Big skate,E,n/a,681,681,,1,Big skateE
2010,2011,2,Big skate,Total,"4,438","3,328","3,328",,1,Big skateTotal
2010,2011,2,Longnose skate,W,n/a,81,81,,1,Longnose skateW
2010,2011,2,Longnose skate,C,n/a,"2,009","2,009",,1,Longnose skateC
2010,2011,2,Longnose skate,E,n/a,762,762,,1,Longnose skateE
2010,2011,2,Longnose skate,Total,"3,803","2,852","2,852",,1,Longnose skateTotal
2010,2011,2,Other skates,GW,"2,791","2,093","2,093",,1,Other skatesGW
2010,2011,2,Other species,GW,"9,432","7,075","4,500",,1,Other speciesGW
2010,2011,2,Total,GOA,"743,559","605,086","328,464",23.0,1,TotalGOA
2010,2010,1,Pollock,"84,",,,,1.0,1,Pollock84
2010,2010,1,Pacific cod,"59,",,,,2.0,1,Pacific cod59
2010,2010,1,Sablefish,"10,",,,,3.0,1,Sablefish10
2010,2010,1,Deep-water flatfish,"6,",,,,,1,Deep-water flatfish6
2010,2010,1,Shallow-water flatfish,"20,",,,,,1,Shallow-water flatfish20
2010,2010,1,Rex sole,"9,",,,,,1,Rex sole9
2010,2010,1,Arrowtooth flounder,"43,",,,,,1,Arrowtooth flounder43
2010,2010,1,Flathead sole,"10,",,,,,1,Flathead sole10
2010,2010,1,Pacific ocean perch,"17,",,,,,1,Pacific ocean perch17
2010,2010,1,Northern rockfish,"5,",,,,,1,Northern rockfish5
2010,2010,1,Rougheye rockfish,"1,",,,,,1,Rougheye rockfish1
2010,2010,1,Shortraker rockfish,GOA,,,,,1,Shortraker rockfishGOA
2010,2010,1,Other rockfish,"1,",,,,,1,Other rockfish1
2010,2010,1,Pelagic shelf rockfish,"5,",,,,,1,Pelagic shelf rockfish5
2010,2010,1,Demersal shelf rockfish,GOA,,,,,1,Demersal shelf rockfishGOA
2010,2010,1,Thornyhead rockfish,"1,",,,,,1,Thornyhead rockfish1
2010,2010,1,Atka mackerel,"2,",,,,,1,Atka mackerel2
2010,2010,1,Big skate,"3,",,,,,1,Big skate3
2010,2010,1,Longnose skates,"2,",,,,,1,Longnose skates2
2010,2010,1,Other skates,"2,",,,,,1,Other skates2
2010,2010,1,Other species,"4,",,,,,1,Other species4
2010,2010,1,Total,"292,",,,,23.0,1,Total292
2011,2011,1,Pollock,Shumagin (610),n/a,"27,031","27,031",1.0,1,PollockShumagin610
2011,2011,1,Pollock,Chirikof (620),n/a,"37,365","37,365",1.0,1,PollockChirikof620
2011,2011,1,Pollock,Kodiak (630),n/a,"20,235","20,235",1.0,1,PollockKodiak630
2011,2011,1,Pollock,WYK (640),n/a,"2,339","2,339",1.0,1,PollockWYK640
2011,2011,1,Pollock,W/C/WYK (subtotal),"118,030","86,970","86,970",1.0,1,PollockWCWYKsubtotal
2011,2011,1,Pollock,SEO (650),"12,326","9,245","9,245",1.0,1,PollockSEO650
2011,2011,1,Pollock,Total,"130,356","96,215","96,215",1.0,1,PollockTotal
2011,2011,1,Pacific cod,W,n/a,"30,380","22,785",2.0,1,Pacific codW
2011,2011,1,Pacific cod,C,n/a,"53,816","40,362",2.0,1,Pacific codC
2011,2011,1,Pacific cod,E,n/a,"2,604","1,953",2.0,1,Pacific codE
2011,2011,1,Pacific cod,Total,"102,600","86,800","65,100",2.0,1,Pacific codTotal
2011,2011,1,Sablefish,W,n/a,"1,620","1,620",3.0,1,SablefishW
2011,2011,1,Sablefish,C,n/a,"4,740","4,740",3.0,1,SablefishC
2011,2011,1,Sablefish,WYK,n/a,"1,990","1,990",3.0,1,SablefishWYK
2011,2011,1,Sablefish,SEO,n/a,"2,940","2,940",3.0,1,SablefishSEO
2011,2011,1,Sablefish,E (WYK and SEO) (subtotal),n/a,"4,930","4,930",3.0,1,SablefishEWYKandSEOsubtotal
2011,2011,1,Sablefish,Total,"13,340","11,290","11,290",3.0,1,SablefishTotal
2011,2011,1,Shallow-water flatfish,W,n/a,"23,681","4,500",,1,Shallow-water flatfishW
2011,2011,1,Shallow-water flatfish,C,n/a,"29,999","13,000",,1,Shallow-water flatfishC
2011,2011,1,Shallow-water flatfish,WYK,n/a,"1,228","1,228",,1,Shallow-water flatfishWYK
2011,2011,1,Shallow-water flatfish,SEO,n/a,"1,334","1,334",,1,Shallow-water flatfishSEO
2011,2011,1,Shallow-water flatfish,Total,"67,768","56,242","20,062",,1,Shallow-water flatfishTotal
2011,2011,1,Deep-water flatfish,W,n/a,529,529,,1,Deep-water flatfishW
2011,2011,1,Deep-water flatfish,C,n/a,"2,919","2,919",,1,Deep-water flatfishC
2011,2011,1,Deep-water flatfish,WYK,n/a,"2,083","2,083",,1,Deep-water flatfishWYK
2011,2011,1,Deep-water flatfish,SEO,n/a,774,774,,1,Deep-water flatfishSEO
2011,2011,1,Deep-water flatfish,Total,"7,823","6,305","6,305",,1,Deep-water flatfishTotal
2011,2011,1,Rex sole,W,n/a,"1,517","1,517",,1,Rex soleW
2011,2011,1,Rex sole,C,n/a,"6,294","6,294",,1,Rex soleC
2011,2011,1,Rex sole,WYK,n/a,868,868,,1,Rex soleWYK
2011,2011,1,Rex sole,SEO,n/a,886,886,,1,Rex soleSEO
2011,2011,1,Rex sole,Total,"12,499","9,565","9,565",,1,Rex soleTotal
2011,2011,1,Arrowtooth flounder,W,n/a,"34,317","8,000",,1,Arrowtooth flounderW
2011,2011,1,Arrowtooth flounder,C,n/a,"144,559","30,000",,1,Arrowtooth flounderC
2011,2011,1,Arrowtooth flounder,WYK,n/a,"22,551","2,500",,1,Arrowtooth flounderWYK
2011,2011,1,Arrowtooth flounder,SEO,n/a,"11,723","2,500",,1,Arrowtooth flounderSEO
2011,2011,1,Arrowtooth flounder,Total,"251,068","213,150","43,000",,1,Arrowtooth flounderTotal
2011,2011,1,Flathead sole,W,n/a,"17,442","2,000",,1,Flathead soleW
2011,2011,1,Flathead sole,C,n/a,"28,104","5,000",,1,Flathead soleC
2011,2011,1,Flathead sole,WYK,n/a,"2,064","2,064",,1,Flathead soleWYK
2011,2011,1,Flathead sole,SEO,n/a,"1,523","1,523",,1,Flathead soleSEO
2011,2011,1,Flathead sole,Total,"61,412","49,133","10,587",,1,Flathead soleTotal
2011,2011,1,Pacific ocean perch,W,"3,221","2,798","2,798",,1,Pacific ocean perchW
2011,2011,1,Pacific ocean perch,C,"11,948","10,379","10,379",,1,Pacific ocean perchC
2011,2011,1,Pacific ocean perch,WYK,n/a,"1,937","1,937",,1,Pacific ocean perchWYK
2011,2011,1,Pacific ocean perch,SEO,n/a,"1,883","1,883",,1,Pacific ocean perchSEO
2011,2011,1,Pacific ocean perch,E (WYK and SEO) (subtotal),"4,397","3,820","3,820",,1,Pacific ocean perchEWYKandSEOsubtotal
2011,2011,1,Pacific ocean perch,Total,"19,566","16,997","16,997",,1,Pacific ocean perchTotal
2011,2011,1,"Northern rockfish 8,",W,n/a,"2,573","2,573",,1,"Northern rockfish 8,W"
2011,2011,1,"Northern rockfish 8,",C,n/a,"2,281","2,281",,1,"Northern rockfish 8,C"
2011,2011,1,"Northern rockfish 8,",E,n/a,0,0,,1,"Northern rockfish 8,E"
2011,2011,1,"Northern rockfish 8,",Total,"5,784","4,854","4,854",,1,"Northern rockfish 8,Total"
2011,2011,1,Shortraker rockfish,W,n/a,134,134,,1,Shortraker rockfishW
2011,2011,1,Shortraker rockfish,C,n/a,325,325,,1,Shortraker rockfishC
2011,2011,1,Shortraker rockfish,E,n/a,455,455,,1,Shortraker rockfishE
2011,2011,1,Shortraker rockfish,Total,"1,219",914,914,,1,Shortraker rockfishTotal
2011,2011,1,"Other rockfish 9,",W,n/a,212,212,,1,"Other rockfish 9,W"
2011,2011,1,"Other rockfish 9,",C,n/a,507,507,,1,"Other rockfish 9,C"
2011,2011,1,"Other rockfish 9,",WYK,n/a,276,276,,1,"Other rockfish 9,WYK"
2011,2011,1,"Other rockfish 9,",SEO,n/a,"2,757",200,,1,"Other rockfish 9,SEO"
2011,2011,1,"Other rockfish 9,",Total,"4,881","3,752","1,195",,1,"Other rockfish 9,Total"
2011,2011,1,Pelagic shelf rockfish,W,n/a,611,611,,1,Pelagic shelf rockfishW
2011,2011,1,Pelagic shelf rockfish,C,n/a,"3,052","3,052",,1,Pelagic shelf rockfishC
2011,2011,1,Pelagic shelf rockfish,WYK,n/a,407,407,,1,Pelagic shelf rockfishWYK
2011,2011,1,Pelagic shelf rockfish,SEO,n/a,684,684,,1,Pelagic shelf rockfishSEO
2011,2011,1,Pelagic shelf rockfish,Total,"5,570","4,754","4,754",,1,Pelagic shelf rockfishTotal
2011,2011,1,Rougheye and Blackspotted rockfish,W,n/a,81,81,,1,Rougheye and Blackspotted rockfishW
2011,2011,1,Rougheye and Blackspotted rockfish,C,n/a,868,868,,1,Rougheye and Blackspotted rockfishC
2011,2011,1,Rougheye and Blackspotted rockfish,E,n/a,363,363,,1,Rougheye and Blackspotted rockfishE
2011,2011,1,Rougheye and Blackspotted rockfish,Total,"1,579","1,312","1,312",,1,Rougheye and Blackspotted rockfishTotal
2011,2011,1,Demersal shelf rockfish,SEO,479,300,300,,1,Demersal shelf rockfishSEO
2011,2011,1,Thornyhead rockfish,W,n/a,425,425,,1,Thornyhead rockfishW
2011,2011,1,Thornyhead rockfish,C,n/a,637,637,,1,Thornyhead rockfishC
2011,2011,1,Thornyhead rockfish,E,n/a,708,708,,1,Thornyhead rockfishE
2011,2011,1,Thornyhead rockfish,Total,"2,360","1,770","1,770",,1,Thornyhead rockfishTotal
2011,2011,1,Atka mackerel,GW,"6,200","4,700","2,000",,1,Atka mackerelGW
2011,2011,1,Big skate,W,n/a,598,598,,1,Big skateW
2011,2011,1,Big skate,C,n/a,"2,049","2,049",,1,Big skateC
2011,2011,1,Big skate,E,n/a,681,681,,1,Big skateE
2011,2011,1,Big skate,Total,"4,438","3,328","3,328",,1,Big skateTotal
2011,2011,1,Longnose skate,W,n/a,81,81,,1,Longnose skateW
2011,2011,1,Longnose skate,C,n/a,"2,009","2,009",,1,Longnose skateC
2011,2011,1,Longnose skate,E,n/a,762,762,,1,Longnose skateE
2011,2011,1,Longnose skate,Total,"3,803","2,852","2,852",,1,Longnose skateTotal
2011,2011,1,Other skates,GW,"2,791","2,093","2,093",,1,Other skatesGW
2011,2011,1,Squids,GW,"1,530","1,148","1,148",25.0,1,SquidsGW
2011,2011,1,Sharks,GW,"8,263","6,197","6,197",21.0,1,SharksGW
2011,2011,1,Octopuses,GW,"1,273",954,954,,1,OctopusesGW
2011,2011,1,Sculpins,GW,"7,328","5,496","5,496",24.0,1,SculpinsGW
2011,2011,1,Total,GOA,"723,928","590,121","318,288",23.0,1,TotalGOA
2011,2012,2,Pollock,Shumagin (610),n/a,"34,932","34,932",1.0,1,PollockShumagin610
2011,2012,2,Pollock,Chirikof (620),n/a,"48,293","48,293",1.0,1,PollockChirikof620
2011,2012,2,Pollock,Kodiak (630),n/a,"26,155","26,155",1.0,1,PollockKodiak630
2011,2012,2,Pollock,WYK (640),n/a,"3,024","3,024",1.0,1,PollockWYK640
2011,2012,2,Pollock,W/C/WYK (subtotal),"151,030","112,404","112,404",1.0,1,PollockWCWYKsubtotal
2011,2012,2,Pollock,SEO (650),"12,326","9,245","9,245",1.0,1,PollockSEO650
2011,2012,2,Pollock,Total,"163,356","121,649","121,649",1.0,1,PollockTotal
2011,2012,2,Pacific cod,W,n/a,"27,370","20,528",2.0,1,Pacific codW
2011,2012,2,Pacific cod,C,n/a,"48,484","36,362",2.0,1,Pacific codC
2011,2012,2,Pacific cod,E,n/a,"2,346","1,760",2.0,1,Pacific codE
2011,2012,2,Pacific cod,Total,"92,300","78,200","58,650",2.0,1,Pacific codTotal
2011,2012,2,Sablefish,W,n/a,"1,484","1,484",3.0,1,SablefishW
2011,2012,2,Sablefish,C,n/a,"4,343","4,343",3.0,1,SablefishC
2011,2012,2,Sablefish,WYK,n/a,"1,818","1,818",3.0,1,SablefishWYK
2011,2012,2,Sablefish,SEO,n/a,"2,700","2,700",3.0,1,SablefishSEO
2011,2012,2,Sablefish,E (WYK and SEO) (subtotal),n/a,"4,518","4,518",3.0,1,SablefishEWYKandSEOsubtotal
2011,2012,2,Sablefish,Total,"12,232","10,345","10,345",3.0,1,SablefishTotal
2011,2012,2,Shallow-water flatfish,W,n/a,"23,681","4,500",,1,Shallow-water flatfishW
2011,2012,2,Shallow-water flatfish,C,n/a,"29,999","13,000",,1,Shallow-water flatfishC
2011,2012,2,Shallow-water flatfish,WYK,n/a,"1,228","1,228",,1,Shallow-water flatfishWYK
2011,2012,2,Shallow-water flatfish,SEO,n/a,"1,334","1,334",,1,Shallow-water flatfishSEO
2011,2012,2,Shallow-water flatfish,Total,"67,768","56,242","20,062",,1,Shallow-water flatfishTotal
2011,2012,2,Deep-water flatfish,W,n/a,541,541,,1,Deep-water flatfishW
2011,2012,2,Deep-water flatfish,C,n/a,"3,004","3,004",,1,Deep-water flatfishC
2011,2012,2,Deep-water flatfish,WYK,n/a,"2,144","2,144",,1,Deep-water flatfishWYK
2011,2012,2,Deep-water flatfish,SEO,n/a,797,797,,1,Deep-water flatfishSEO
2011,2012,2,Deep-water flatfish,Total,"8,046","6,486","6,486",,1,Deep-water flatfishTotal
2011,2012,2,Rex sole,W,n/a,"1,490","1,490",,1,Rex soleW
2011,2012,2,Rex sole,C,n/a,"6,184","6,184",,1,Rex soleC
2011,2012,2,Rex sole,WYK,n/a,853,853,,1,Rex soleWYK
2011,2012,2,Rex sole,SEO,n/a,889,889,,1,Rex soleSEO
2011,2012,2,Rex sole,Total,"12,279","9,396","9,396",,1,Rex soleTotal
2011,2012,2,Arrowtooth flounder,W,n/a,"33,975","8,000",,1,Arrowtooth flounderW
2011,2012,2,Arrowtooth flounder,C,n/a,"143,119","30,000",,1,Arrowtooth flounderC
2011,2012,2,Arrowtooth flounder,WYK,n/a,"22,327","2,500",,1,Arrowtooth flounderWYK
2011,2012,2,Arrowtooth flounder,SEO,n/a,"11,606","2,500",,1,Arrowtooth flounderSEO
2011,2012,2,Arrowtooth flounder,Total,"248,576","211,027","43,000",,1,Arrowtooth flounderTotal
2011,2012,2,Flathead sole,W,n/a,"17,960","2,000",,1,Flathead soleW
2011,2012,2,Flathead sole,C,n/a,"28,938","5,000",,1,Flathead soleC
2011,2012,2,Flathead sole,WYK,n/a,"2,125","2,125",,1,Flathead soleWYK
2011,2012,2,Flathead sole,SEO,n/a,"1,568","1,568",,1,Flathead soleSEO
2011,2012,2,Flathead sole,Total,"63,202","50,591","10,693",,1,Flathead soleTotal
2011,2012,2,Pacific ocean perch,W,"3,068","2,665","2,665",,1,Pacific ocean perchW
2011,2012,2,Pacific ocean perch,C,"11,379","9,884","9,884",,1,Pacific ocean perchC
2011,2012,2,Pacific ocean perch,WYK,n/a,"1,845","1,845",,1,Pacific ocean perchWYK
2011,2012,2,Pacific ocean perch,SEO,n/a,"1,793","1,793",,1,Pacific ocean perchSEO
2011,2012,2,Pacific ocean perch,E (WYK and SEO) (subtotal),"4,188","3,638","3,638",,1,Pacific ocean perchEWYKandSEOsubtotal
2011,2012,2,Pacific ocean perch,Total,"18,635","16,187","16,187",,1,Pacific ocean perchTotal
2011,2012,2,"Northern rockfish 8,",W,n/a,"2,446","2,446",,1,"Northern rockfish 8,W"
2011,2012,2,"Northern rockfish 8,",C,n/a,"2,168","2,168",,1,"Northern rockfish 8,C"
2011,2012,2,"Northern rockfish 8,",E,n/a,0,0,,1,"Northern rockfish 8,E"
2011,2012,2,"Northern rockfish 8,",Total,"5,498","4,614","4,614",,1,"Northern rockfish 8,Total"
2011,2012,2,Shortraker rockfish,W,n/a,134,134,,1,Shortraker rockfishW
2011,2012,2,Shortraker rockfish,C,n/a,325,325,,1,Shortraker rockfishC
2011,2012,2,Shortraker rockfish,E,n/a,455,455,,1,Shortraker rockfishE
2011,2012,2,Shortraker rockfish,Total,"1,219",914,914,,1,Shortraker rockfishTotal
2011,2012,2,"Other rockfish 9,",W,n/a,212,212,,1,"Other rockfish 9,W"
2011,2012,2,"Other rockfish 9,",C,n/a,507,507,,1,"Other rockfish 9,C"
2011,2012,2,"Other rockfish 9,",WYK,n/a,275,275,,1,"Other rockfish 9,WYK"
2011,2012,2,"Other rockfish 9,",SEO,n/a,"2,757",200,,1,"Other rockfish 9,SEO"
2011,2012,2,"Other rockfish 9,",Total,"4,881","3,751","1,194",,1,"Other rockfish 9,Total"
2011,2012,2,Pelagic shelf rockfish,W,n/a,570,570,,1,Pelagic shelf rockfishW
2011,2012,2,Pelagic shelf rockfish,C,n/a,"2,850","2,850",,1,Pelagic shelf rockfishC
2011,2012,2,Pelagic shelf rockfish,WYK,n/a,380,380,,1,Pelagic shelf rockfishWYK
2011,2012,2,Pelagic shelf rockfish,SEO,n/a,638,638,,1,Pelagic shelf rockfishSEO
2011,2012,2,Pelagic shelf rockfish,Total,"5,387","4,438","4,438",,1,Pelagic shelf rockfishTotal
2011,2012,2,Rougheye and Blackspotted rockfish,W,n/a,81,81,,1,Rougheye and Blackspotted rockfishW
2011,2012,2,Rougheye and Blackspotted rockfish,C,n/a,868,868,,1,Rougheye and Blackspotted rockfishC
2011,2012,2,Rougheye and Blackspotted rockfish,E,n/a,363,363,,1,Rougheye and Blackspotted rockfishE
2011,2012,2,Rougheye and Blackspotted rockfish,Total,"1,579","1,312","1,312",,1,Rougheye and Blackspotted rockfishTotal
2011,2012,2,Demersal shelf rockfish,SEO,479,300,300,,1,Demersal shelf rockfishSEO
2011,2012,2,Thornyhead rockfish,W,n/a,425,425,,1,Thornyhead rockfishW
2011,2012,2,Thornyhead rockfish,C,n/a,637,637,,1,Thornyhead rockfishC
2011,2012,2,Thornyhead rockfish,E,n/a,708,708,,1,Thornyhead rockfishE
2011,2012,2,Thornyhead rockfish,Total,"2,360","1,770","1,770",,1,Thornyhead rockfishTotal
2011,2012,2,Atka mackerel,GW,"6,200","4,700","2,000",,1,Atka mackerelGW
2011,2012,2,Big skate,W,n/a,598,598,,1,Big skateW
2011,2012,2,Big skate,C,n/a,"2,049","2,049",,1,Big skateC
2011,2012,2,Big skate,E,n/a,681,681,,1,Big skateE
2011,2012,2,Big skate,Total,"4,438","3,328","3,328",,1,Big skateTotal
2011,2012,2,Longnose skate,W,n/a,81,81,,1,Longnose skateW
2011,2012,2,Longnose skate,C,n/a,"2,009","2,009",,1,Longnose skateC
2011,2012,2,Longnose skate,E,n/a,762,762,,1,Longnose skateE
2011,2012,2,Longnose skate,Total,"3,803","2,852","2,852",,1,Longnose skateTotal
2011,2012,2,Other skates,GW,"2,791","2,093","2,093",,1,Other skatesGW
2011,2012,2,Squids,GW,"1,530","1,148","1,148",25.0,1,SquidsGW
2011,2012,2,Sharks,GW,"8,263","6,197","6,197",21.0,1,SharksGW
2011,2012,2,Octopuses,GW,"1,272",954,954,,1,OctopusesGW
2011,2012,2,Sculpins,GW,"7,328","5,496","5,496",24.0,1,SculpinsGW
2011,2012,2,Total,GOA,"743,421","603,990","335,078",23.0,1,TotalGOA
2012,2012,1,Pollock,Shumagin (610),n/a,"30,270","30,270",1.0,1,PollockShumagin610
2012,2012,1,Pollock,Chirikof (620),n/a,"45,808","45,808",1.0,1,PollockChirikof620
2012,2012,1,Pollock,Kodiak (630),n/a,"26,348","26,348",1.0,1,PollockKodiak630
2012,2012,1,Pollock,WYK (640),n/a,"3,244","3,244",1.0,1,PollockWYK640
2012,2012,1,Pollock,W/C/WYK (subtotal),"143,716","105,670","105,670",1.0,1,PollockWCWYKsubtotal
2012,2012,1,Pollock,SEO (650),"14,366","10,774","10,774",1.0,1,PollockSEO650
2012,2012,1,Pollock,Total,"158,082","116,444","116,444",1.0,1,PollockTotal
2012,2012,1,Pacific cod,W,n/a,"28,032","21,024",2.0,1,Pacific codW
2012,2012,1,Pacific cod,C,n/a,"56,940","42,705",2.0,1,Pacific codC
2012,2012,1,Pacific cod,E,n/a,"2,628","1,971",2.0,1,Pacific codE
2012,2012,1,Pacific cod,Total,"104,000","87,600","65,700",2.0,1,Pacific codTotal
2012,2012,1,Sablefish,W,n/a,"1,780","1,780",3.0,1,SablefishW
2012,2012,1,Sablefish,C,n/a,"5,760","5,760",3.0,1,SablefishC
2012,2012,1,Sablefish,WYK,n/a,"2,247","2,247",3.0,1,SablefishWYK
2012,2012,1,Sablefish,SEO,n/a,"3,173","3,173",3.0,1,SablefishSEO
2012,2012,1,Sablefish,E (WYK and SEO) (subtotal),n/a,"5,420","5,420",3.0,1,SablefishEWYKandSEOsubtotal
2012,2012,1,Sablefish,Total,"15,330","12,960","12,960",3.0,1,SablefishTotal
2012,2012,1,Shallow-water flatfish,W,n/a,"21,994","13,250",,1,Shallow-water flatfishW
2012,2012,1,Shallow-water flatfish,C,n/a,"22,910","18,000",,1,Shallow-water flatfishC
2012,2012,1,Shallow-water flatfish,WYK,n/a,"4,307","4,307",,1,Shallow-water flatfishWYK
2012,2012,1,Shallow-water flatfish,SEO,n/a,"1,472","1,472",,1,Shallow-water flatfishSEO
2012,2012,1,Shallow-water flatfish,Total,"61,681","50,683","37,029",,1,Shallow-water flatfishTotal
2012,2012,1,Deep-water flatfish,W,n/a,176,176,,1,Deep-water flatfishW
2012,2012,1,Deep-water flatfish,C,n/a,"2,308","2,308",,1,Deep-water flatfishC
2012,2012,1,Deep-water flatfish,WYK,n/a,"1,581","1,581",,1,Deep-water flatfishWYK
2012,2012,1,Deep-water flatfish,SEO,n/a,"1,061","1,061",,1,Deep-water flatfishSEO
2012,2012,1,Deep-water flatfish,Total,"6,834","5,126","5,126",,1,Deep-water flatfishTotal
2012,2012,1,Rex sole,W,n/a,"1,307","1,307",,1,Rex soleW
2012,2012,1,Rex sole,C,n/a,"6,412","6,412",,1,Rex soleC
2012,2012,1,Rex sole,WYK,n/a,836,836,,1,Rex soleWYK
2012,2012,1,Rex sole,SEO,n/a,"1,057","1,057",,1,Rex soleSEO
2012,2012,1,Rex sole,Total,"12,561","9,612","9,612",,1,Rex soleTotal
2012,2012,1,Arrowtooth flounder,W,n/a,"27,495","14,500",,1,Arrowtooth flounderW
2012,2012,1,Arrowtooth flounder,C,n/a,"143,162","75,000",,1,Arrowtooth flounderC
2012,2012,1,Arrowtooth flounder,WYK,n/a,"21,159","6,900",,1,Arrowtooth flounderWYK
2012,2012,1,Arrowtooth flounder,SEO,n/a,"21,066","6,900",,1,Arrowtooth flounderSEO
2012,2012,1,Arrowtooth flounder,Total,"250,100","212,882","103,300",,1,Arrowtooth flounderTotal
2012,2012,1,Flathead sole,W,n/a,"15,300","8,650",,1,Flathead soleW
2012,2012,1,Flathead sole,C,n/a,"25,838","15,400",,1,Flathead soleC
2012,2012,1,Flathead sole,WYK,n/a,"4,558","4,558",,1,Flathead soleWYK
2012,2012,1,Flathead sole,SEO,n/a,"1,711","1,711",,1,Flathead soleSEO
2012,2012,1,Flathead sole,Total,"59,380","47,407","30,319",,1,Flathead soleTotal
2012,2012,1,Pacific ocean perch,W,"2,423","2,102","2,102",,1,Pacific ocean perchW
2012,2012,1,Pacific ocean perch,C,"12,980","11,263","11,263",,1,Pacific ocean perchC
